Poder,Poder_texto,Poder_orden,Poder_imagen,Jurisdiccion,Jurisdiccion_texto,Jurisdiccion_orden,Jurisdiccion_imagen,Administracion,Administracion_texto,Administracion_imagen,Nivel1,Nivel1_texto,Nivel1_imagen,Nivel2,Nivel2_texto,Nivel2_imagen,Nivel3,Nivel3_texto,Nivel3_imagen,Mes,Devengado Anterior,Sancionado,Presupuestado,Comprometido,Devengado,Pagado,Leyenda_Fecha_Act,Cod. Ejercicio Presupuestario
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM CTRAL JGM - Administración Central de la Jefatura de Gabinete de Ministros,,quien/adm_ctral.svg,ACUMAR - ACUMAR,,quien/ACUMAR.jpg,UCGP7706 - Unidad de Coordinación General del Proyecto BIRF 7706-AC,,quien/default.jpg,Programa 44 - Desarrollo Sustentable de la Cuenca Matanza,,,12,"684,01716945","547,338086","543,218086","66,43214576","66,226008","66,226008",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM CTRAL JGM - Administración Central de la Jefatura de Gabinete de Ministros,,quien/adm_ctral.svg,COMTIERRAS - Comisión Nacional de Tierras para el Hábitat Social,,quien/COMTIERRAS.jpg,Programa 37 - Acciones para la Provision de Tierras para el Habitat Social,,quien/default.jpg,,,,12,"197,21147608","246,18783","254,902142","245,31306253","245,10361373","241,00876394",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM CTRAL JGM - Administración Central de la Jefatura de Gabinete de Ministros,,quien/adm_ctral.svg,INAP - Instituto Nacional de la Administración Pública,,quien/INAP.jpg,Programa 20 - Capacitacion de los Recursos Humanos del Sector Publico,,quien/default.jpg,,,,12,"38,49018264","124,707","124,707","69,46515999","69,46515999","63,06907888",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM CTRAL JGM - Administración Central de la Jefatura de Gabinete de Ministros,,quien/adm_ctral.svg,SAyDS - Secretaría de Ambiente y Desarrollo Sustentable,,quien/SAyDS.jpg,,,,,,,12,"1166,38210492","151,28104","1584,553423","1243,32014554","965,56528637","826,08375221",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM CTRAL JGM - Administración Central de la Jefatura de Gabinete de Ministros,,quien/adm_ctral.svg,SECCOMPUB - Secretaría de Comunicación Pública,,quien/SECCOMPUB.jpg,Programa 19 - Prensa y Difusion de Actos de Gobierno,,quien/default.jpg,,,,12,"1722,96680813","1203,204414","2595,370651","2521,05674238","2492,71730762","2367,32360731",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM CTRAL JGM - Administración Central de la Jefatura de Gabinete de Ministros,,quien/adm_ctral.svg,SECCOMPUB - Secretaría de Comunicación Pública,,quien/SECCOMPUB.jpg,Programa 46 - Programa Futbol para Todos,,quien/default.jpg,,,,12,"1664,11094033","1634,413883","1898,413883","1897,52423957","1836,95230662","1797,23897266",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM CTRAL JGM - Administración Central de la Jefatura de Gabinete de Ministros,,quien/adm_ctral.svg,SSEMPLEO - Subsecretaría de Empleo y Gestión Pública,,quien/SSEMPLEO.jpg,Programa 17 - Modernizacion de la Gestion Publica,,quien/default.jpg,,,,12,"193,72456693","445,665718","445,145274","280,58332082","248,38230225","213,23167452",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM CTRAL JGM - Administración Central de la Jefatura de Gabinete de Ministros,,quien/adm_ctral.svg,UNIDAD JGM - Unidad Jefe de Gabinete de Ministros,,quien/UNIDAD JGM.jpg,Programa 1 - Actividades Centrales,,quien/default.jpg,,,,12,"1528,99598998","2099,380155","3421,911178","3250,02818644","3205,38028096","3053,82477305",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,JEFGAB - Jefatura de Gabinete de Ministros,<b>Titular:</b> Aníbal Fernández,2,quien/JEFGAB.jpg,ADM DESC JGM - Administración Descentralizada de la Jefatura de Gabinete de Ministros,,quien/adm_desc.svg,AABE - Agencia Nacional de Administración de Bienes,,quien/AABE.jpg,Programa 34 - Administracion de Bienes del Estado,,quien/default.jpg,,,,12,"135,46855427","186,243","186,243","155,7859565","149,94661951","135,14291452",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SECASMUN - Secretaría de Asuntos Municipales,,quien/SECASMUN.jpg,"Programa 17 - Cooperacion, Asistencia Tecnica y Capacitacion a Municipios",,quien/default.jpg,,,,12,"29,83910373","366,986201","253,986201","135,42596544","134,45709544","132,33727374",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SECASPOL - Secretaría de Asuntos Políticos,,quien/SECASPOL.jpg,Programa 25 - Fortalecimiento de las Relaciones con la Comunidad,,quien/default.jpg,,,,12,"7,7460084","9,471005","9,471005","9,25599366","9,25599366","9,25599366",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SECINT - Secretaría de Interior,,quien/SECINT.jpg,Programa 16 - Fomento e Impulso al Desarrollo del Sistema Democratico,,quien/default.jpg,,,,12,"174,08230838","2146,428965","1981,760173","1970,46277866","1968,68349285","1894,11234435",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SECINT - Secretaría de Interior,,quien/SECINT.jpg,Programa 26 - Conservacion y Custodia de los Documentos de la Nacion,,quien/default.jpg,,,,12,"26,46370952","87,478697","88,914097","46,46761377","45,84897852","45,18997607",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SECPROV - Secretaría de Provincias,,quien/SECPROV.jpg,Programa 19 - Asistencia Tecnica y Financiera a Provincias,,quien/default.jpg,,,,12,"1227,36081842","1052,532743","1192,223083","1009,26233352","1009,26233352","999,25752538",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SECTRANS - Secretaría de Transporte,,quien/SECTRANS.jpg,Programa 60 - Formulacion y Ejecucion de Politicas de Transporte Aerocomercial,,quien/default.jpg,,,,12,"5117,39866892","3244,897485","4783,161542","4682,96214868","4682,96214868","4673,77712909",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SECTRANS - Secretaría de Transporte,,quien/SECTRANS.jpg,Programa 9 - Actividades Comunes a los Programas de Transporte,,quien/default.jpg,,,,12,"456,5819871","538,914779","541,524799","225,41905326","225,06421286","224,07949039",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SSPyVN - Subsecretaría de Puertos y Vías Navegables,,quien/SSPyVN.jpg,Programa 56 - Hidrovia Paraguay,,quien/default.jpg,,,,12,"9,68564134","16,082002","16,082002","10,222002","10,222002","10,222002",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SSPyVN - Subsecretaría de Puertos y Vías Navegables,,quien/SSPyVN.jpg,Programa 91 - Formulacion y Conduccion de Politicas Portuarias y de Vias Navegables,,quien/default.jpg,,,,12,"245,96925759","1489,330362","478,990362","248,54764678","248,46252738","246,6123789",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SSTAUT - Subsecretaría de Transporte  Automotor,,quien/SSTAUT.jpg,Programa 61 - Formulacion y Ejecucion de Politicas de Transporte Automotor,,quien/default.jpg,,,,12,"24926,25272675","24362,22155","31036,078376","26626,53084851","26626,53084851","24401,32605069",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,SSTFERR - Subsecretaría de Transporte Ferroviario,,quien/SSTFERR.jpg,Programa 62 - Formulacion y Ejecucion Politicas de Transporte Ferroviario,,quien/default.jpg,,,,12,"2955,56848255","4180,028497","9617,046134","2522,73066926","2522,54921","2460,26708244",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,UNIDAD MTRO MININT - Unidad Ministro de Interior y Transporte,,quien/MININT.jpg,Programa 1 - Actividades Centrales,,quien/default.jpg,,,,12,"455,03197256","600,191565","789,893549","533,49401235","524,65645434","482,15158369",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM CTRAL MININT - Administración Central del Ministerio de Interior y Transporte,,quien/adm_ctral.svg,UNIDAD MTRO MININT - Unidad Ministro de Interior y Transporte,,quien/MININT.jpg,Programa 45 - Administracion y Gestion del Complejo Terminal de Cargas,,quien/default.jpg,,,,12,"10,24211413","32,530386","32,530386","15,62332574","14,61697315","13,75966923",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM DESC MININT - Administración Descentralizada del Ministerio de Interior y Transporte,,quien/adm_desc.svg,ANAC - Administración Nacional de Aviación Civil,,quien/ANAC.jpg,"Programa 16 - Regulacion, Fiscalizacion  y Administracion de la Aviacion Civil",,quien/default.jpg,,,,12,"1737,05286336","1764,452","2236,675225","1772,16581153","1753,77866207","1611,91235497",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM DESC MININT - Administración Descentralizada del Ministerio de Interior y Transporte,,quien/adm_desc.svg,ANSV - Agencia Nacional de Seguridad Vial,,quien/ANSV.jpg,Programa 16 - Acciones de Seguridad Vial,,quien/default.jpg,,,,12,"384,87923279","402,498","543,121873","395,78652487","378,78368849","368,10956285",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM DESC MININT - Administración Descentralizada del Ministerio de Interior y Transporte,,quien/adm_desc.svg,CNRT - Comisión Nacional de Regulación del Transporte,,quien/CNRT.jpg,"Programa 37 - Fiscalizacion, Regulacion y Control del Servicio de Transporte Terrestre",,quien/default.jpg,,,,12,"343,45618473","380,16635","449,014773","378,31278288","371,93535934","370,34223453",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM DESC MININT - Administración Descentralizada del Ministerio de Interior y Transporte,,quien/adm_desc.svg,DNM - Dirección Nacional de Migraciones,,quien/DNM.jpg,DNARTES - Dirección Nacional de Migraciones,,quien/DNARTES.jpg,Programa 16 - Control de Ingresos y  Egresos de Personas en el Territorio Nacional,,,12,"1040,08461169","1218,319829","1398,245108","1267,37594006","1224,58008505","1156,72238458",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM DESC MININT - Administración Descentralizada del Ministerio de Interior y Transporte,,quien/adm_desc.svg,ORSNA - Organismo Regulador del Sistema Nacional de Aeropuertos,,quien/ORSNA.jpg,Programa 16 - Control del Sistema Nacional de Aeropuertos,,quien/default.jpg,,,,12,"174,31212614","216,607058","240,107058","200,10010135","195,36082089","195,328997",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MININT - Ministerio del Interior y Transporte,,3,quien/MININT.jpg,ADM DESC MININT - Administración Descentralizada del Ministerio de Interior y Transporte,,quien/adm_desc.svg,RENAPER - Registro Nacional de las Personas,,quien/RENAPER.jpg,"Programa 16 - Identificacion, Registro y Clasificacion del Potencial Humano Nacional",,quien/default.jpg,,,,12,"1804,51292153","1993,353972","2481,320972","2292,27296029","2039,28034162","1843,79368121",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINREL - Ministerio de Relaciones Exteriores y Culto,,4,quien/MINREL.jpg,ADM CTRAL MINREL - Administración Central del Ministerio de Relaciones Exteriores y Culto,,quien/adm_ctral.svg,COMCASBLANC - Comisión Cascos Blancos,,quien/COMCASBLANC.jpg,Programa 18 - Comision Cascos Blancos,,quien/default.jpg,,,,12,"20,40525995","32,728667","25,986527","19,85336207","18,59283334","16,22422173",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINREL - Ministerio de Relaciones Exteriores y Culto,,4,quien/MINREL.jpg,ADM CTRAL MINREL - Administración Central del Ministerio de Relaciones Exteriores y Culto,,quien/adm_ctral.svg,DNA - Dirección Nacional del Antártico,,quien/DNA.jpg,Programa 20 - Desarrollo del Plan Antartico,,quien/default.jpg,,,,12,"87,99812385","192,580084","192,580084","127,4882328","112,72396581","90,80794029",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINREL - Ministerio de Relaciones Exteriores y Culto,,4,quien/MINREL.jpg,ADM CTRAL MINREL - Administración Central del Ministerio de Relaciones Exteriores y Culto,,quien/adm_ctral.svg,SECMALV - Secretaria de Asuntos relativos a las Malvinas,,quien/SECMALV.jpg,Programa 23 - Acciones Diplomaticas para la Promocion del Reclamo Argentino de Reconocimiento de la Soberania Nacional de las Islas Malvinas,,quien/default.jpg,,,,12,"13,1019909","19,790647","29,062823","27,09160062","26,5190522","21,79451668",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINREL - Ministerio de Relaciones Exteriores y Culto,,4,quien/MINREL.jpg,ADM CTRAL MINREL - Administración Central del Ministerio de Relaciones Exteriores y Culto,,quien/adm_ctral.svg,SECOOPINT - Secretaría de Coordinación y Cooperación Internacional,,quien/SECOOPINT.jpg,Programa 22 - Promocion de la Cooperacion Internacional,,quien/default.jpg,,,,12,"39,99849178","57,186344","65,546044","54,28919782","52,62275549","40,83673302",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINREL - Ministerio de Relaciones Exteriores y Culto,,4,quien/MINREL.jpg,ADM CTRAL MINREL - Administración Central del Ministerio de Relaciones Exteriores y Culto,,quien/adm_ctral.svg,SECRELECON - Secretaría de Relaciones Económicas Internacionales,,quien/SECRELECON.jpg,Programa 19 - Mantenimiento y Promocion de las Relaciones Economicas Internacionales,,quien/default.jpg,,,,12,"448,45608936","520,224998","425,565393","365,61978036","363,76954237","302,93951392",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINREL - Ministerio de Relaciones Exteriores y Culto,,4,quien/MINREL.jpg,ADM CTRAL MINREL - Administración Central del Ministerio de Relaciones Exteriores y Culto,,quien/adm_ctral.svg,SECRELEXT - Secretaría de Relaciones Exteriores,,quien/SECRELEXT.jpg,Programa 16 - Acciones Diplomaticas de Politica Exterior,,quien/default.jpg,,,,12,"506,46183076","612,796592","696,117201","629,90263685","620,01463313","523,96655465",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINREL - Ministerio de Relaciones Exteriores y Culto,,4,quien/MINREL.jpg,ADM CTRAL MINREL - Administración Central del Ministerio de Relaciones Exteriores y Culto,,quien/adm_ctral.svg,SECRELEXT - Secretaría de Relaciones Exteriores,,quien/SECRELEXT.jpg,Programa 92 - Cuotas y Contribuciones a Organismos Internacionales,,quien/default.jpg,,,,12,"426,52519692","433,193641","583,057375","362,54330473","362,54330473","173,58366684",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
